Date,Month,Day,Hour,season,Week_day,coef
2025-08-22,August,22,00:00,summer,Friday,8.68819480594426e-05
2025-08-22,August,22,01:00,summer,Friday,9.377687705129134e-05
2025-08-22,August,22,02:00,summer,Friday,9.26552799834339e-05
2025-08-22,August,22,03:00,summer,Friday,8.611287220882225e-05
2025-08-22,August,22,04:00,summer,Friday,7.294616061936612e-05
2025-08-22,August,22,05:00,summer,Friday,6.150234377067558e-05
2025-08-22,August,22,06:00,summer,Friday,7.054672074395979e-05
2025-08-22,August,22,07:00,summer,Friday,7.85357656782076e-05
2025-08-22,August,22,08:00,summer,Friday,8.099375578330421e-05
2025-08-22,August,22,09:00,summer,Friday,8.703333051077363e-05
2025-08-22,August,22,10:00,summer,Friday,9.167162922664568e-05
2025-08-22,August,22,11:00,summer,Friday,9.884373249555275e-05
2025-08-22,August,22,12:00,summer,Friday,0.0001054
2025-08-22,August,22,13:00,summer,Friday,0.000109399
2025-08-22,August,22,14:00,summer,Friday,0.000110369
2025-08-22,August,22,15:00,summer,Friday,0.000110485
2025-08-22,August,22,16:00,summer,Friday,0.000115658
2025-08-22,August,22,17:00,summer,Friday,0.000126873
2025-08-22,August,22,18:00,summer,Friday,0.000127803
2025-08-22,August,22,19:00,summer,Friday,0.000115079
2025-08-22,August,22,20:00,summer,Friday,0.00010664
2025-08-22,August,22,21:00,summer,Friday,0.000103027
2025-08-22,August,22,22:00,summer,Friday,9.492049375509645e-05
2025-08-22,August,22,23:00,summer,Friday,8.602320293098876e-05
2025-08-23,August,23,00:00,summer,Saturday,8.920203135828503e-05
2025-08-23,August,23,01:00,summer,Saturday,8.66466216628283e-05
2025-08-23,August,23,02:00,summer,Saturday,8.185458934506433e-05
2025-08-23,August,23,03:00,summer,Saturday,7.580602727216751e-05
2025-08-23,August,23,04:00,summer,Saturday,6.659181633562647e-05
2025-08-23,August,23,05:00,summer,Saturday,5.9916077353910766e-05
2025-08-23,August,23,06:00,summer,Saturday,6.055979664817813e-05
2025-08-23,August,23,07:00,summer,Saturday,7.537275411917327e-05
2025-08-23,August,23,08:00,summer,Saturday,9.339425398372697e-05
2025-08-23,August,23,09:00,summer,Saturday,0.000104792
2025-08-23,August,23,10:00,summer,Saturday,0.00011521
2025-08-23,August,23,11:00,summer,Saturday,0.000123812
2025-08-23,August,23,12:00,summer,Saturday,0.000124916
2025-08-23,August,23,13:00,summer,Saturday,0.000122182
2025-08-23,August,23,14:00,summer,Saturday,0.000115629
2025-08-23,August,23,15:00,summer,Saturday,0.000108202
2025-08-23,August,23,16:00,summer,Saturday,0.000107397
2025-08-23,August,23,17:00,summer,Saturday,0.000116699
2025-08-23,August,23,18:00,summer,Saturday,0.000119216
2025-08-23,August,23,19:00,summer,Saturday,0.000108634
2025-08-23,August,23,20:00,summer,Saturday,0.000102479
2025-08-23,August,23,21:00,summer,Saturday,9.927823019546994e-05
2025-08-23,August,23,22:00,summer,Saturday,9.123907401737603e-05
2025-08-23,August,23,23:00,summer,Saturday,8.21259219243529e-05
2025-08-24,August,24,00:00,summer,Sunday,7.719193683180113e-05
2025-08-24,August,24,01:00,summer,Sunday,7.424249986789206e-05
2025-08-24,August,24,02:00,summer,Sunday,7.293788343951316e-05
2025-08-24,August,24,03:00,summer,Sunday,7.004104877436911e-05
2025-08-24,August,24,04:00,summer,Sunday,6.579703288011835e-05
2025-08-24,August,24,05:00,summer,Sunday,6.139615656762884e-05
2025-08-24,August,24,06:00,summer,Sunday,5.89049807803719e-05
2025-08-24,August,24,07:00,summer,Sunday,7.116216676958583e-05
2025-08-24,August,24,08:00,summer,Sunday,8.995837325137974e-05
2025-08-24,August,24,09:00,summer,Sunday,0.000113452
2025-08-24,August,24,10:00,summer,Sunday,0.000125958
2025-08-24,August,24,11:00,summer,Sunday,0.000129709
2025-08-24,August,24,12:00,summer,Sunday,0.000130169
2025-08-24,August,24,13:00,summer,Sunday,0.000126586
2025-08-24,August,24,14:00,summer,Sunday,0.000123652
2025-08-24,August,24,15:00,summer,Sunday,0.000121126
2025-08-24,August,24,16:00,summer,Sunday,0.00012755
2025-08-24,August,24,17:00,summer,Sunday,0.000140279
2025-08-24,August,24,18:00,summer,Sunday,0.000140376
2025-08-24,August,24,19:00,summer,Sunday,0.000125629
2025-08-24,August,24,20:00,summer,Sunday,0.000116096
2025-08-24,August,24,21:00,summer,Sunday,0.000107945
2025-08-24,August,24,22:00,summer,Sunday,9.470925465188774e-05
2025-08-24,August,24,23:00,summer,Sunday,8.237115164591489e-05
2025-08-25,August,25,00:00,summer,Monday,8.397327023964941e-05
2025-08-25,August,25,01:00,summer,Monday,8.35419898282462e-05
2025-08-25,August,25,02:00,summer,Monday,8.048472344817503e-05
2025-08-25,August,25,03:00,summer,Monday,7.576637211364778e-05
2025-08-25,August,25,04:00,summer,Monday,6.462328853527771e-05
2025-08-25,August,25,05:00,summer,Monday,5.840402206271958e-05
2025-08-25,August,25,06:00,summer,Monday,7.034177662045331e-05
2025-08-25,August,25,07:00,summer,Monday,7.712285641967016e-05
2025-08-25,August,25,08:00,summer,Monday,7.677403494094244e-05
2025-08-25,August,25,09:00,summer,Monday,7.704227683134456e-05
2025-08-25,August,25,10:00,summer,Monday,7.676281987191521e-05
2025-08-25,August,25,11:00,summer,Monday,8.125975951101032e-05
2025-08-25,August,25,12:00,summer,Monday,8.878949710741532e-05
2025-08-25,August,25,13:00,summer,Monday,9.016078476827065e-05
2025-08-25,August,25,14:00,summer,Monday,9.003617450495254e-05
2025-08-25,August,25,15:00,summer,Monday,9.309671292762077e-05
2025-08-25,August,25,16:00,summer,Monday,0.000108109
2025-08-25,August,25,17:00,summer,Monday,0.000130181
2025-08-25,August,25,18:00,summer,Monday,0.00013096
2025-08-25,August,25,19:00,summer,Monday,0.000118455
2025-08-25,August,25,20:00,summer,Monday,0.000110259
2025-08-25,August,25,21:00,summer,Monday,0.000105374
2025-08-25,August,25,22:00,summer,Monday,9.445249658606819e-05
2025-08-25,August,25,23:00,summer,Monday,8.337953732945e-05
2025-08-26,August,26,00:00,summer,Tuesday,8.501161316132604e-05
2025-08-26,August,26,01:00,summer,Tuesday,8.501728404682549e-05
2025-08-26,August,26,02:00,summer,Tuesday,8.370224561369901e-05
2025-08-26,August,26,03:00,summer,Tuesday,7.827893412933827e-05
2025-08-26,August,26,04:00,summer,Tuesday,6.601267073190611e-05
2025-08-26,August,26,05:00,summer,Tuesday,5.958892815532154e-05
2025-08-26,August,26,06:00,summer,Tuesday,7.134989641406732e-05
2025-08-26,August,26,07:00,summer,Tuesday,7.759879855966613e-05
2025-08-26,August,26,08:00,summer,Tuesday,7.647452887849101e-05
2025-08-26,August,26,09:00,summer,Tuesday,7.60613197707546e-05
2025-08-26,August,26,10:00,summer,Tuesday,7.559432485730648e-05
2025-08-26,August,26,11:00,summer,Tuesday,7.842738923293532e-05
2025-08-26,August,26,12:00,summer,Tuesday,8.23060289817202e-05
2025-08-26,August,26,13:00,summer,Tuesday,8.310410034315782e-05
2025-08-26,August,26,14:00,summer,Tuesday,8.307540623565755e-05
2025-08-26,August,26,15:00,summer,Tuesday,8.590907822809218e-05
2025-08-26,August,26,16:00,summer,Tuesday,9.963436456812432e-05
2025-08-26,August,26,17:00,summer,Tuesday,0.000126592
2025-08-26,August,26,18:00,summer,Tuesday,0.000127963
2025-08-26,August,26,19:00,summer,Tuesday,0.000116635
2025-08-26,August,26,20:00,summer,Tuesday,0.000110513
2025-08-26,August,26,21:00,summer,Tuesday,0.000105254
2025-08-26,August,26,22:00,summer,Tuesday,9.400456776074914e-05
2025-08-26,August,26,23:00,summer,Tuesday,8.454520877322231e-05
2025-08-27,August,27,00:00,summer,Wednesday,8.600905355483007e-05
2025-08-27,August,27,01:00,summer,Wednesday,9.753215472516364e-05
2025-08-27,August,27,02:00,summer,Wednesday,9.636171599177843e-05
2025-08-27,August,27,03:00,summer,Wednesday,8.06168689991067e-05
2025-08-27,August,27,04:00,summer,Wednesday,6.449989227744225e-05
2025-08-27,August,27,05:00,summer,Wednesday,5.867151070068938e-05
2025-08-27,August,27,06:00,summer,Wednesday,6.944661552362695e-05
2025-08-27,August,27,07:00,summer,Wednesday,7.6100801558402e-05
2025-08-27,August,27,08:00,summer,Wednesday,7.574121747382685e-05
2025-08-27,August,27,09:00,summer,Wednesday,7.597770353121706e-05
2025-08-27,August,27,10:00,summer,Wednesday,7.562531065345689e-05
2025-08-27,August,27,11:00,summer,Wednesday,7.751998911455651e-05
2025-08-27,August,27,12:00,summer,Wednesday,8.344690265948023e-05
2025-08-27,August,27,13:00,summer,Wednesday,8.46514942265863e-05
2025-08-27,August,27,14:00,summer,Wednesday,8.513399191431338e-05
2025-08-27,August,27,15:00,summer,Wednesday,8.932849169554601e-05
2025-08-27,August,27,16:00,summer,Wednesday,0.000104608
2025-08-27,August,27,17:00,summer,Wednesday,0.000127023
2025-08-27,August,27,18:00,summer,Wednesday,0.000127386
2025-08-27,August,27,19:00,summer,Wednesday,0.000116127
2025-08-27,August,27,20:00,summer,Wednesday,0.000109832
2025-08-27,August,27,21:00,summer,Wednesday,0.000105599
2025-08-27,August,27,22:00,summer,Wednesday,9.609563049115202e-05
2025-08-27,August,27,23:00,summer,Wednesday,8.549730848750367e-05
2025-08-28,August,28,00:00,summer,Thursday,8.95637100168113e-05
2025-08-28,August,28,01:00,summer,Thursday,8.99673178169815e-05
2025-08-28,August,28,02:00,summer,Thursday,9.567485928165299e-05
2025-08-28,August,28,03:00,summer,Thursday,8.416860261649349e-05
2025-08-28,August,28,04:00,summer,Thursday,6.916426980018196e-05
2025-08-28,August,28,05:00,summer,Thursday,6.097201445115101e-05
2025-08-28,August,28,06:00,summer,Thursday,7.061437458195294e-05
2025-08-28,August,28,07:00,summer,Thursday,7.617550414025008e-05
2025-08-28,August,28,08:00,summer,Thursday,7.525493704654113e-05
2025-08-28,August,28,09:00,summer,Thursday,7.53081982364963e-05
2025-08-28,August,28,10:00,summer,Thursday,7.45579314880189e-05
2025-08-28,August,28,11:00,summer,Thursday,7.523203090616837e-05
2025-08-28,August,28,12:00,summer,Thursday,7.7547306284798e-05
2025-08-28,August,28,13:00,summer,Thursday,7.682504343534213e-05
2025-08-28,August,28,14:00,summer,Thursday,7.88709754965755e-05
2025-08-28,August,28,15:00,summer,Thursday,8.389019601436209e-05
2025-08-28,August,28,16:00,summer,Thursday,9.939349716064875e-05
2025-08-28,August,28,17:00,summer,Thursday,0.000123697
2025-08-28,August,28,18:00,summer,Thursday,0.000126069
2025-08-28,August,28,19:00,summer,Thursday,0.000115541
2025-08-28,August,28,20:00,summer,Thursday,0.000109867
2025-08-28,August,28,21:00,summer,Thursday,0.000104763
2025-08-28,August,28,22:00,summer,Thursday,9.553751393502434e-05
2025-08-28,August,28,23:00,summer,Thursday,8.72716774905792e-05
2025-08-29,August,29,00:00,summer,Friday,0.000100451
2025-08-29,August,29,01:00,summer,Friday,9.785822091869323e-05
2025-08-29,August,29,02:00,summer,Friday,9.707626179053383e-05
2025-08-29,August,29,03:00,summer,Friday,8.877122684685607e-05
2025-08-29,August,29,04:00,summer,Friday,7.128562259167614e-05
2025-08-29,August,29,05:00,summer,Friday,5.8908500700331876e-05
2025-08-29,August,29,06:00,summer,Friday,6.961698454173651e-05
2025-08-29,August,29,07:00,summer,Friday,7.829600747587627e-05
2025-08-29,August,29,08:00,summer,Friday,7.94027071346908e-05
2025-08-29,August,29,09:00,summer,Friday,8.022113565483275e-05
2025-08-29,August,29,10:00,summer,Friday,8.086889201369874e-05
2025-08-29,August,29,11:00,summer,Friday,8.281379470650936e-05
2025-08-29,August,29,12:00,summer,Friday,8.781494975424176e-05
2025-08-29,August,29,13:00,summer,Friday,9.273476336431348e-05
2025-08-29,August,29,14:00,summer,Friday,9.349922390628046e-05
2025-08-29,August,29,15:00,summer,Friday,9.393475794235661e-05
2025-08-29,August,29,16:00,summer,Friday,0.000100408
2025-08-29,August,29,17:00,summer,Friday,0.000117075
2025-08-29,August,29,18:00,summer,Friday,0.000119269
2025-08-29,August,29,19:00,summer,Friday,0.000108341
2025-08-29,August,29,20:00,summer,Friday,0.000103623
2025-08-29,August,29,21:00,summer,Friday,0.000100781
2025-08-29,August,29,22:00,summer,Friday,9.369043048620813e-05
2025-08-29,August,29,23:00,summer,Friday,8.91795911905107e-05
2025-08-30,August,30,00:00,summer,Saturday,8.599469273580111e-05
2025-08-30,August,30,01:00,summer,Saturday,8.709017916778188e-05
2025-08-30,August,30,02:00,summer,Saturday,8.696237873713108e-05
2025-08-30,August,30,03:00,summer,Saturday,7.792484448906778e-05
2025-08-30,August,30,04:00,summer,Saturday,6.596190683985877e-05
2025-08-30,August,30,05:00,summer,Saturday,5.655665440439187e-05
2025-08-30,August,30,06:00,summer,Saturday,5.828222493114163e-05
2025-08-30,August,30,07:00,summer,Saturday,7.299241738045317e-05
2025-08-30,August,30,08:00,summer,Saturday,9.092719875170179e-05
2025-08-30,August,30,09:00,summer,Saturday,0.00010095
2025-08-30,August,30,10:00,summer,Saturday,0.000108791
2025-08-30,August,30,11:00,summer,Saturday,0.000127036
2025-08-30,August,30,12:00,summer,Saturday,0.000130545
2025-08-30,August,30,13:00,summer,Saturday,0.00012782
2025-08-30,August,30,14:00,summer,Saturday,0.000120623
2025-08-30,August,30,15:00,summer,Saturday,0.000111848
2025-08-30,August,30,16:00,summer,Saturday,0.000110672
2025-08-30,August,30,17:00,summer,Saturday,0.000117424
2025-08-30,August,30,18:00,summer,Saturday,0.00011864
2025-08-30,August,30,19:00,summer,Saturday,0.0001068
2025-08-30,August,30,20:00,summer,Saturday,0.000100887
2025-08-30,August,30,21:00,summer,Saturday,9.641735903551861e-05
2025-08-30,August,30,22:00,summer,Saturday,8.812428176951606e-05
2025-08-30,August,30,23:00,summer,Saturday,7.931753424168915e-05
2025-08-31,August,31,00:00,summer,Sunday,7.469474914856859e-05
2025-08-31,August,31,01:00,summer,Sunday,7.060254135467962e-05
2025-08-31,August,31,02:00,summer,Sunday,7.057847913557375e-05
2025-08-31,August,31,03:00,summer,Sunday,6.771701857606292e-05
2025-08-31,August,31,04:00,summer,Sunday,6.518151234800174e-05
2025-08-31,August,31,05:00,summer,Sunday,5.9573895447404214e-05
2025-08-31,August,31,06:00,summer,Sunday,5.767365008239091e-05
2025-08-31,August,31,07:00,summer,Sunday,7.114261853849364e-05
2025-08-31,August,31,08:00,summer,Sunday,9.339503067295374e-05
2025-08-31,August,31,09:00,summer,Sunday,0.000112233
2025-08-31,August,31,10:00,summer,Sunday,0.000124139
2025-08-31,August,31,11:00,summer,Sunday,0.000127458
2025-08-31,August,31,12:00,summer,Sunday,0.000128087
2025-08-31,August,31,13:00,summer,Sunday,0.000125514
2025-08-31,August,31,14:00,summer,Sunday,0.000123318
2025-08-31,August,31,15:00,summer,Sunday,0.000120843
2025-08-31,August,31,16:00,summer,Sunday,0.000125068
2025-08-31,August,31,17:00,summer,Sunday,0.000139069
2025-08-31,August,31,18:00,summer,Sunday,0.000138636
2025-08-31,August,31,19:00,summer,Sunday,0.000124242
2025-08-31,August,31,20:00,summer,Sunday,0.00011561
2025-08-31,August,31,21:00,summer,Sunday,0.000105668
2025-08-31,August,31,22:00,summer,Sunday,9.218003347615296e-05
2025-08-31,August,31,23:00,summer,Sunday,8.085044694945005e-05
2025-09-01,September,1,00:00,summer,Monday,8.394827607534667e-05
2025-09-01,September,1,01:00,summer,Monday,8.384139047629474e-05
2025-09-01,September,1,02:00,summer,Monday,7.990243741634511e-05
2025-09-01,September,1,03:00,summer,Monday,7.656889789884424e-05
2025-09-01,September,1,04:00,summer,Monday,6.675293406292506e-05
2025-09-01,September,1,05:00,summer,Monday,5.857199264730309e-05
2025-09-01,September,1,06:00,summer,Monday,6.937746735971473e-05
2025-09-01,September,1,07:00,summer,Monday,7.551068968411406e-05
2025-09-01,September,1,08:00,summer,Monday,7.446360882953413e-05
2025-09-01,September,1,09:00,summer,Monday,7.441969544085783e-05
2025-09-01,September,1,10:00,summer,Monday,7.459688630599592e-05
2025-09-01,September,1,11:00,summer,Monday,7.793724337207394e-05
2025-09-01,September,1,12:00,summer,Monday,8.598973877058546e-05
2025-09-01,September,1,13:00,summer,Monday,8.811153123224939e-05
2025-09-01,September,1,14:00,summer,Monday,8.870029267639538e-05
2025-09-01,September,1,15:00,summer,Monday,9.326394683951298e-05
2025-09-01,September,1,16:00,summer,Monday,0.000110391
2025-09-01,September,1,17:00,summer,Monday,0.000136104
2025-09-01,September,1,18:00,summer,Monday,0.000135666
2025-09-01,September,1,19:00,summer,Monday,0.000120977
2025-09-01,September,1,20:00,summer,Monday,0.00011253
2025-09-01,September,1,21:00,summer,Monday,0.000104995
2025-09-01,September,1,22:00,summer,Monday,9.356149894877987e-05
2025-09-01,September,1,23:00,summer,Monday,8.341503015421658e-05
2025-09-02,September,2,00:00,summer,Tuesday,8.778591514798574e-05
2025-09-02,September,2,01:00,summer,Tuesday,9.950797413187034e-05
2025-09-02,September,2,02:00,summer,Tuesday,8.806555632675995e-05
2025-09-02,September,2,03:00,summer,Tuesday,7.206264208279114e-05
2025-09-02,September,2,04:00,summer,Tuesday,5.957948251310174e-05
2025-09-02,September,2,05:00,summer,Tuesday,5.712325671760853e-05
2025-09-02,September,2,06:00,summer,Tuesday,7.005302630679592e-05
2025-09-02,September,2,07:00,summer,Tuesday,7.60448330604859e-05
2025-09-02,September,2,08:00,summer,Tuesday,7.393528606805147e-05
2025-09-02,September,2,09:00,summer,Tuesday,7.33074223281085e-05
2025-09-02,September,2,10:00,summer,Tuesday,7.242689909573696e-05
2025-09-02,September,2,11:00,summer,Tuesday,7.486435386108515e-05
2025-09-02,September,2,12:00,summer,Tuesday,7.85738171049862e-05
2025-09-02,September,2,13:00,summer,Tuesday,7.762561178765532e-05
2025-09-02,September,2,14:00,summer,Tuesday,8.036696051556145e-05
2025-09-02,September,2,15:00,summer,Tuesday,8.549290912486012e-05
2025-09-02,September,2,16:00,summer,Tuesday,0.00010038
2025-09-02,September,2,17:00,summer,Tuesday,0.000127262
2025-09-02,September,2,18:00,summer,Tuesday,0.000127979
2025-09-02,September,2,19:00,summer,Tuesday,0.000116253
2025-09-02,September,2,20:00,summer,Tuesday,0.000110815
2025-09-02,September,2,21:00,summer,Tuesday,0.000105082
2025-09-02,September,2,22:00,summer,Tuesday,9.312831790545807e-05
2025-09-02,September,2,23:00,summer,Tuesday,8.400002134478176e-05
2025-09-03,September,3,00:00,summer,Wednesday,8.290000987162662e-05
2025-09-03,September,3,01:00,summer,Wednesday,8.455374836329762e-05
2025-09-03,September,3,02:00,summer,Wednesday,8.737776552221196e-05
2025-09-03,September,3,03:00,summer,Wednesday,8.305878688746055e-05
2025-09-03,September,3,04:00,summer,Wednesday,7.515821769437967e-05
2025-09-03,September,3,05:00,summer,Wednesday,6.862954111801385e-05
2025-09-03,September,3,06:00,summer,Wednesday,7.225996720122626e-05
2025-09-03,September,3,07:00,summer,Wednesday,7.69829803086194e-05
2025-09-03,September,3,08:00,summer,Wednesday,7.498466761756061e-05
2025-09-03,September,3,09:00,summer,Wednesday,7.449688007134574e-05
2025-09-03,September,3,10:00,summer,Wednesday,7.716084664468864e-05
2025-09-03,September,3,11:00,summer,Wednesday,8.776808762791865e-05
2025-09-03,September,3,12:00,summer,Wednesday,9.215017510239315e-05
2025-09-03,September,3,13:00,summer,Wednesday,9.158506527290214e-05
2025-09-03,September,3,14:00,summer,Wednesday,9.163708226587089e-05
2025-09-03,September,3,15:00,summer,Wednesday,9.56874816841309e-05
2025-09-03,September,3,16:00,summer,Wednesday,0.00010879
2025-09-03,September,3,17:00,summer,Wednesday,0.000129712
2025-09-03,September,3,18:00,summer,Wednesday,0.000130376
2025-09-03,September,3,19:00,summer,Wednesday,0.000118087
2025-09-03,September,3,20:00,summer,Wednesday,0.000111826
2025-09-03,September,3,21:00,summer,Wednesday,0.000104967
2025-09-03,September,3,22:00,summer,Wednesday,9.483625464948509e-05
2025-09-03,September,3,23:00,summer,Wednesday,8.792987489019176e-05
2025-09-04,September,4,00:00,summer,Thursday,0.000111753
2025-09-04,September,4,01:00,summer,Thursday,0.000116332
2025-09-04,September,4,02:00,summer,Thursday,0.000103086
2025-09-04,September,4,03:00,summer,Thursday,7.99430167419116e-05
2025-09-04,September,4,04:00,summer,Thursday,6.151364603685936e-05
2025-09-04,September,4,05:00,summer,Thursday,5.717013020412456e-05
2025-09-04,September,4,06:00,summer,Thursday,6.941053186648374e-05
2025-09-04,September,4,07:00,summer,Thursday,7.536503665909647e-05
2025-09-04,September,4,08:00,summer,Thursday,7.37343193425447e-05
2025-09-04,September,4,09:00,summer,Thursday,7.368669772080036e-05
2025-09-04,September,4,10:00,summer,Thursday,7.506498674020139e-05
2025-09-04,September,4,11:00,summer,Thursday,8.263792571751477e-05
2025-09-04,September,4,12:00,summer,Thursday,8.550463755179504e-05
2025-09-04,September,4,13:00,summer,Thursday,8.353372759062901e-05
2025-09-04,September,4,14:00,summer,Thursday,8.24331225218071e-05
2025-09-04,September,4,15:00,summer,Thursday,8.633051365067357e-05
2025-09-04,September,4,16:00,summer,Thursday,9.760140543784453e-05
2025-09-04,September,4,17:00,summer,Thursday,0.000120369
2025-09-04,September,4,18:00,summer,Thursday,0.000122855
2025-09-04,September,4,19:00,summer,Thursday,0.00011327
2025-09-04,September,4,20:00,summer,Thursday,0.000109257
2025-09-04,September,4,21:00,summer,Thursday,0.000104303
2025-09-04,September,4,22:00,summer,Thursday,9.427260670283967e-05
2025-09-04,September,4,23:00,summer,Thursday,8.49430355656625e-05
2025-09-05,September,5,00:00,summer,Friday,8.729481032309025e-05
2025-09-05,September,5,01:00,summer,Friday,9.4386058391063e-05
2025-09-05,September,5,02:00,summer,Friday,9.488575162416017e-05
2025-09-05,September,5,03:00,summer,Friday,8.261614853469379e-05
2025-09-05,September,5,04:00,summer,Friday,6.650343116897078e-05
2025-09-05,September,5,05:00,summer,Friday,5.831587975856688e-05
2025-09-05,September,5,06:00,summer,Friday,6.93574462989707e-05
2025-09-05,September,5,07:00,summer,Friday,7.932158102897543e-05
2025-09-05,September,5,08:00,summer,Friday,8.113128279067572e-05
2025-09-05,September,5,09:00,summer,Friday,8.235456054468409e-05
2025-09-05,September,5,10:00,summer,Friday,8.304040916561681e-05
2025-09-05,September,5,11:00,summer,Friday,8.490882746613818e-05
2025-09-05,September,5,12:00,summer,Friday,8.821167900876288e-05
2025-09-05,September,5,13:00,summer,Friday,9.078531546854464e-05
2025-09-05,September,5,14:00,summer,Friday,9.415094916858749e-05
2025-09-05,September,5,15:00,summer,Friday,9.731331258256015e-05
2025-09-05,September,5,16:00,summer,Friday,0.00010794
2025-09-05,September,5,17:00,summer,Friday,0.000123128
2025-09-05,September,5,18:00,summer,Friday,0.000124678
2025-09-05,September,5,19:00,summer,Friday,0.000112756
2025-09-05,September,5,20:00,summer,Friday,0.000107346
2025-09-05,September,5,21:00,summer,Friday,0.000101552
2025-09-05,September,5,22:00,summer,Friday,9.367093424590881e-05
2025-09-05,September,5,23:00,summer,Friday,8.567482552322623e-05
2025-09-06,September,6,00:00,summer,Saturday,8.985946608980985e-05
2025-09-06,September,6,01:00,summer,Saturday,8.106131208738865e-05
2025-09-06,September,6,02:00,summer,Saturday,8.191519218763276e-05
2025-09-06,September,6,03:00,summer,Saturday,7.39694433025678e-05
2025-09-06,September,6,04:00,summer,Saturday,6.758367866971204e-05
2025-09-06,September,6,05:00,summer,Saturday,5.901238352406251e-05
2025-09-06,September,6,06:00,summer,Saturday,6.0500973773857414e-05
2025-09-06,September,6,07:00,summer,Saturday,7.561133823021333e-05
2025-09-06,September,6,08:00,summer,Saturday,9.258477760264874e-05
2025-09-06,September,6,09:00,summer,Saturday,0.000102204
2025-09-06,September,6,10:00,summer,Saturday,0.000113666
2025-09-06,September,6,11:00,summer,Saturday,0.000122442
2025-09-06,September,6,12:00,summer,Saturday,0.000123409
2025-09-06,September,6,13:00,summer,Saturday,0.000120379
2025-09-06,September,6,14:00,summer,Saturday,0.000113873
2025-09-06,September,6,15:00,summer,Saturday,0.000106348
2025-09-06,September,6,16:00,summer,Saturday,0.000103521
2025-09-06,September,6,17:00,summer,Saturday,0.000113684
2025-09-06,September,6,18:00,summer,Saturday,0.000116745
2025-09-06,September,6,19:00,summer,Saturday,0.000106737
2025-09-06,September,6,20:00,summer,Saturday,0.000102598
2025-09-06,September,6,21:00,summer,Saturday,9.643444179771204e-05
2025-09-06,September,6,22:00,summer,Saturday,8.828952713592452e-05
2025-09-06,September,6,23:00,summer,Saturday,7.986790376030078e-05
2025-09-07,September,7,00:00,summer,Sunday,7.40562932056722e-05
2025-09-07,September,7,01:00,summer,Sunday,7.09357808448101e-05
2025-09-07,September,7,02:00,summer,Sunday,7.133392347108263e-05
2025-09-07,September,7,03:00,summer,Sunday,6.574079143053961e-05
2025-09-07,September,7,04:00,summer,Sunday,6.207832376964258e-05
2025-09-07,September,7,05:00,summer,Sunday,5.896504457666845e-05
2025-09-07,September,7,06:00,summer,Sunday,5.777290552086669e-05
2025-09-07,September,7,07:00,summer,Sunday,7.270346780287108e-05
2025-09-07,September,7,08:00,summer,Sunday,9.680141594365053e-05
2025-09-07,September,7,09:00,summer,Sunday,0.000109548
2025-09-07,September,7,10:00,summer,Sunday,0.000112832
2025-09-07,September,7,11:00,summer,Sunday,0.000116181
2025-09-07,September,7,12:00,summer,Sunday,0.000124556
2025-09-07,September,7,13:00,summer,Sunday,0.000127133
2025-09-07,September,7,14:00,summer,Sunday,0.000122439
2025-09-07,September,7,15:00,summer,Sunday,0.000115831
2025-09-07,September,7,16:00,summer,Sunday,0.000121824
2025-09-07,September,7,17:00,summer,Sunday,0.000137378
2025-09-07,September,7,18:00,summer,Sunday,0.000134611
2025-09-07,September,7,19:00,summer,Sunday,0.000121029
2025-09-07,September,7,20:00,summer,Sunday,0.000112712
2025-09-07,September,7,21:00,summer,Sunday,0.000104276
2025-09-07,September,7,22:00,summer,Sunday,9.223035145504165e-05
2025-09-07,September,7,23:00,summer,Sunday,8.112353964223472e-05
2025-09-08,September,8,00:00,summer,Monday,9.430195980387415e-05
2025-09-08,September,8,01:00,summer,Monday,8.817955238314736e-05
2025-09-08,September,8,02:00,summer,Monday,7.66741516215329e-05
2025-09-08,September,8,03:00,summer,Monday,6.837233703669155e-05
2025-09-08,September,8,04:00,summer,Monday,6.185397991630468e-05
2025-09-08,September,8,05:00,summer,Monday,5.932588810749798e-05
2025-09-08,September,8,06:00,summer,Monday,6.90679525579127e-05
2025-09-08,September,8,07:00,summer,Monday,7.540590070589485e-05
2025-09-08,September,8,08:00,summer,Monday,7.341521019257393e-05
2025-09-08,September,8,09:00,summer,Monday,7.278435421874995e-05
2025-09-08,September,8,10:00,summer,Monday,7.212921097118711e-05
2025-09-08,September,8,11:00,summer,Monday,7.396325864978435e-05
2025-09-08,September,8,12:00,summer,Monday,7.776902521715975e-05
2025-09-08,September,8,13:00,summer,Monday,7.825642037617005e-05
2025-09-08,September,8,14:00,summer,Monday,7.895291820570902e-05
2025-09-08,September,8,15:00,summer,Monday,8.399690394409032e-05
2025-09-08,September,8,16:00,summer,Monday,9.927980926228767e-05
2025-09-08,September,8,17:00,summer,Monday,0.000123544
2025-09-08,September,8,18:00,summer,Monday,0.000125399
2025-09-08,September,8,19:00,summer,Monday,0.000114425
2025-09-08,September,8,20:00,summer,Monday,0.0001097
2025-09-08,September,8,21:00,summer,Monday,0.000101509
2025-09-08,September,8,22:00,summer,Monday,9.144977427900097e-05
2025-09-08,September,8,23:00,summer,Monday,8.424827830190028e-05
2025-09-09,September,9,00:00,summer,Tuesday,8.856962333648056e-05
2025-09-09,September,9,01:00,summer,Tuesday,8.605243792695437e-05
